,ID,Date,Block,Primary_Type,Description,Location_Description,Arrest,Year,Latitude,Longitude,dt,Month,Hour,Night,Season
4686,12247291,12/17/2020 12:11:00 PM,052XX S BLACKSTONE AVE,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,2020,41.800609952,-87.590464455,2020-12-17 12:11:00,12,12,No,Winter
4687,12250328,12/16/2020 01:30:00 PM,054XX S LAKE PARK AVE,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,2020,41.797068393,-87.587278098,2020-12-16 13:30:00,12,13,No,Winter
4688,12031643,04/17/2020 04:30:00 AM,051XX S KENWOOD AVE,ROBBERY,ARMED - HANDGUN,STREET,False,2020,41.80192461,-87.593464051,2020-04-17 04:30:00,4,4,Yes,Spring
4689,12034572,08/16/2019 12:12:00 AM,051XX S UNIVERSITY AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,2019,41.801738412,-87.598230413,2019-08-16 00:12:00,8,0,Yes,Summer
4690,11791187,08/12/2019 12:20:00 AM,054XX S ELLIS AVE,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,False,2019,41.797180257,-87.601253057,2019-08-12 00:20:00,8,0,Yes,Summer
4691,11903748,11/22/2019 05:50:00 PM,053XX S LAKE PARK AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,False,2019,41.799197912,-87.587271736,2019-11-22 17:50:00,11,17,Yes,Autumn
4692,11903359,11/19/2019 08:00:00 PM,051XX S HARPER AVE,THEFT,FROM BUILDING,APARTMENT,False,2019,41.802064139,-87.589149319,2019-11-19 20:00:00,11,20,Yes,Autumn
4693,11898678,11/21/2019 05:39:00 PM,010XX E 53RD ST,CRIMINAL DAMAGE,TO PROPERTY,BARBERSHOP,False,2019,41.799408927,-87.600871946,2019-11-21 17:39:00,11,17,Yes,Autumn
4694,11902213,08/26/2019 12:01:00 AM,055XX S HARPER AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,2019,41.793702946,-87.588398937,2019-08-26 00:01:00,8,0,Yes,Summer
4695,12032852,04/17/2020 07:30:00 PM,055XX S SHORE DR,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,2020,41.794828373,-87.580442725,2020-04-17 19:30:00,4,19,Yes,Spring
4696,11874452,10/28/2019 03:20:00 AM,053XX S WOODLAWN AVE,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,2019,41.798714913,-87.596625626,2019-10-28 03:20:00,10,3,Yes,Autumn
4697,11904625,11/20/2019 06:00:00 PM,013XX E 53RD ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,2019,41.799490663,-87.593499384,2019-11-20 18:00:00,11,18,Yes,Autumn
4698,11902220,11/23/2019 07:45:00 PM,057XX S UNIVERSITY AVE,THEFT,OVER $500,RESIDENCE,False,2019,41.790546107,-87.598053945,2019-11-23 19:45:00,11,19,Yes,Autumn
4699,11791343,08/12/2019 04:55:00 AM,053XX S COTTAGE GROVE AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,2019,41.797936811,-87.606301777,2019-08-12 04:55:00,8,4,Yes,Summer
4700,11900657,11/23/2019 01:40:00 PM,016XX E 55TH ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,2019,41.79522416,-87.584314359,2019-11-23 13:40:00,11,13,No,Autumn
4701,11900845,11/23/2019 07:00:00 PM,015XX E 55TH ST,THEFT,FROM BUILDING,GROCERY FOOD STORE,False,2019,41.795191456,-87.588146997,2019-11-23 19:00:00,11,19,Yes,Autumn
4702,11900751,11/23/2019 06:15:00 PM,013XX E 53RD ST,ASSAULT,SIMPLE,RESTAURANT,False,2019,41.799480075,-87.594412708,2019-11-23 18:15:00,11,18,Yes,Autumn
4703,11901007,11/23/2019 08:32:00 PM,052XX S HARPER AVE,THEFT,FROM BUILDING,MOVIE HOUSE/THEATER,False,2019,41.799879383,-87.589101248,2019-11-23 20:32:00,11,20,Yes,Autumn
4704,11901408,11/23/2019 11:00:00 PM,054XX S SHORE DR,THEFT,$500 AND UNDER,STREET,False,2019,41.79631327,-87.580898427,2019-11-23 23:00:00,11,23,Yes,Autumn
4705,11904499,10/28/2019 01:44:00 PM,055XX S LAKE PARK AVE,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AUTO / BOAT / RV DEALERSHIP,False,2019,41.794650287,-87.587639858,2019-10-28 13:44:00,10,13,No,Autumn
4706,11902307,11/23/2019 05:00:00 PM,052XX S WOODLAWN AVE,THEFT,$500 AND UNDER,STREET,False,2019,41.800422106,-87.596664752,2019-11-23 17:00:00,11,17,Yes,Autumn
4707,11900868,11/23/2019 07:47:00 PM,015XX E 55TH ST,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA BUS,True,2019,41.795191028,-87.588080992,2019-11-23 19:47:00,11,19,Yes,Autumn
4708,11794397,08/12/2019 11:30:00 AM,058XX S WOODLAWN AVE,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,2019,41.789114006,-87.596405544,2019-08-12 11:30:00,8,11,No,Summer
4709,12141872,08/20/2020 08:00:00 PM,053XX S BLACKSTONE AVE,ASSAULT,SIMPLE,SIDEWALK,False,2020,41.799160725,-87.590426181,2020-08-20 20:00:00,8,20,Yes,Summer
4710,12140911,08/20/2020 01:19:00 AM,009XX E 54TH PL,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,2020,41.796473125,-87.602254944,2020-08-20 01:19:00,8,1,Yes,Summer
4711,12032737,04/18/2020 05:30:00 PM,055XX S SHORE DR,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,2020,41.794828373,-87.580442725,2020-04-18 17:30:00,4,17,Yes,Spring
4712,12032772,04/18/2020 11:15:00 PM,055XX S SHORE DR,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,2020,41.794828373,-87.580442725,2020-04-18 23:15:00,4,23,Yes,Spring
4713,12145482,08/20/2020 04:00:00 PM,058XX S MARYLAND AVE,THEFT,OVER $500,HOSPITAL BUILDING / GROUNDS,False,2020,41.788625209,-87.604962257,2020-08-20 16:00:00,8,16,No,Summer
4714,11902206,11/24/2019 11:30:00 AM,015XX E 53RD ST,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,RESTAURANT,False,2019,41.799548798,-87.588481602,2019-11-24 11:30:00,11,11,No,Autumn
4715,11901298,11/24/2019 12:00:00 AM,013XX E 53RD ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,False,2019,41.799490663,-87.593499384,2019-11-24 00:00:00,11,0,Yes,Autumn
4716,11792682,08/12/2019 09:30:00 AM,054XX S HYDE PARK BLVD,THEFT,$500 AND UNDER,APARTMENT,False,2019,41.795987556,-87.583968081,2019-08-12 09:30:00,8,9,No,Summer
4717,11742432,07/01/2019 03:30:00 AM,014XX E 54TH ST,THEFT,$500 AND UNDER,RESIDENCE,False,2019,41.798068529,-87.590006043,2019-07-01 03:30:00,7,3,Yes,Summer
4718,11792153,08/12/2019 06:30:00 PM,054XX S GREENWOOD AVE,ASSAULT,SIMPLE,SIDEWALK,False,2019,41.796508827,-87.599676421,2019-08-12 18:30:00,8,18,Yes,Summer
4719,11901676,11/24/2019 04:45:00 PM,051XX S UNIVERSITY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,2019,41.801812525,-87.598233234,2019-11-24 16:45:00,11,16,No,Autumn
4720,11905342,11/22/2019 12:00:00 PM,017XX E 54TH ST,THEFT,OVER $500,RESIDENCE,False,2019,41.798155546,-87.583128661,2019-11-22 12:00:00,11,12,No,Autumn
4721,11903661,11/24/2019 05:20:00 PM,052XX S LAKE PARK AVE,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESTAURANT,False,2019,41.80066446,-87.587441769,2019-11-24 17:20:00,11,17,Yes,Autumn
4722,11901449,11/24/2019 10:40:00 AM,057XX S BLACKSTONE AVE,ROBBERY,VEHICULAR HIJACKING,STREET,False,2019,41.79098981,-87.590241845,2019-11-24 10:40:00,11,10,No,Autumn
4723,11901798,11/24/2019 07:30:00 PM,012XX E 53RD ST,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,False,2019,41.7994612,-87.596173313,2019-11-24 19:30:00,11,19,Yes,Autumn
4724,11901831,11/24/2019 07:16:00 PM,051XX S UNIVERSITY AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,2019,41.801812525,-87.598233234,2019-11-24 19:16:00,11,19,Yes,Autumn
4725,11901948,11/24/2019 08:40:00 PM,008XX E 53RD ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2019,41.798628606,-87.605472453,2019-11-24 20:40:00,11,20,Yes,Autumn
4726,11791555,08/12/2019 09:45:00 AM,053XX S HYDE PARK BLVD,THEFT,$500 AND UNDER,OTHER,False,2019,41.799248277,-87.584047451,2019-08-12 09:45:00,8,9,No,Summer
4727,12035172,04/19/2020 10:55:00 PM,052XX S CORNELL AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,2020,41.800315997,-87.585762416,2020-04-19 22:55:00,4,22,Yes,Spring
4728,12035958,04/15/2020 07:00:00 AM,017XX E 56TH ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,2020,41.793424442,-87.583554214,2020-04-15 07:00:00,4,7,No,Spring
4729,11742991,07/02/2019 12:30:00 AM,014XX E 54TH ST,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,2019,41.798070086,-87.589822655,2019-07-02 00:30:00,7,0,Yes,Summer
4730,11742353,07/01/2019 03:10:00 PM,051XX S LAKE PARK AVE,THEFT,ATTEMPT THEFT,DEPARTMENT STORE,False,2019,41.80208796,-87.587744343,2019-07-01 15:10:00,7,15,No,Summer
4731,12141689,08/20/2020 03:15:00 PM,051XX S CORNELL AVE,ASSAULT,SIMPLE,OTHER (SPECIFY),False,2020,41.802137533,-87.58650411,2020-08-20 15:15:00,8,15,No,Summer
4732,11742193,06/28/2019 08:00:00 AM,054XX S HYDE PARK BLVD,THEFT,$500 AND UNDER,RESIDENCE,False,2019,41.797148561,-87.583994896,2019-06-28 08:00:00,6,8,No,Summer
4733,11743045,07/02/2019 03:38:00 AM,053XX S KIMBARK AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,2019,41.798778621,-87.595007556,2019-07-02 03:38:00,7,3,Yes,Summer
4734,11743545,06/28/2019 06:00:00 PM,014XX E 53RD ST,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,False,2019,41.799517158,-87.591225242,2019-06-28 18:00:00,6,18,Yes,Summer
4735,11743430,06/29/2019 07:30:00 PM,054XX S GREENWOOD AVE,THEFT,OVER $500,STREET,False,2019,41.796906813,-87.599686551,2019-06-29 19:30:00,6,19,Yes,Summer
4736,11902231,11/25/2019 10:25:00 AM,052XX S LAKE PARK AVE,BATTERY,SIMPLE,RESTAURANT,False,2019,41.80066446,-87.587441769,2019-11-25 10:25:00,11,10,No,Autumn
4737,11743123,07/01/2019 05:00:00 PM,055XX S HYDE PARK BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,2019,41.794774413,-87.583941873,2019-07-01 17:00:00,7,17,Yes,Summer
4738,11743818,07/02/2019 08:00:00 AM,054XX S WOODLAWN AVE,THEFT,$500 AND UNDER,SIDEWALK,False,2019,41.797353569,-87.596597209,2019-07-02 08:00:00,7,8,No,Summer
4739,11743906,06/28/2019 04:45:00 PM,051XX S GREENWOOD AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,2019,41.801720934,-87.599789345,2019-06-28 16:45:00,6,16,No,Summer
4740,11743963,07/02/2019 03:27:00 PM,055XX S KENWOOD AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2019,41.793594449,-87.593266489,2019-07-02 15:27:00,7,15,No,Summer
4741,12033590,04/19/2020 09:20:00 AM,056XX S BLACKSTONE AVE,BATTERY,SIMPLE,SIDEWALK,False,2020,41.792510385,-87.590279289,2020-04-19 09:20:00,4,9,No,Spring
4742,11745265,07/03/2019 11:28:00 PM,052XX S INGLESIDE AVE,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,2019,41.800489031,-87.60284745,2019-07-03 23:28:00,7,23,Yes,Summer
4743,11744913,07/03/2019 02:10:00 PM,058XX S DREXEL AVE,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,False,2019,41.788806523,-87.603695134,2019-07-03 14:10:00,7,14,No,Summer
4744,11744490,07/03/2019 08:00:00 AM,054XX S EAST VIEW PARK,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),False,2019,41.798001796,-87.582697702,2019-07-03 08:00:00,7,8,No,Summer
4745,11745527,07/04/2019 12:01:00 AM,059XX S LAKE SHORE DR,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2019,41.787398367,-87.577746575,2019-07-04 00:01:00,7,0,Yes,Summer
4746,11744886,06/30/2019 08:56:00 PM,012XX E 53RD ST,BATTERY,SIMPLE,OTHER,False,2019,41.79946087,-87.596121972,2019-06-30 20:56:00,6,20,Yes,Summer
4747,11742741,07/01/2019 06:00:00 PM,052XX S BLACKSTONE AVE,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,2019,41.80062644,-87.590467932,2019-07-01 18:00:00,7,18,Yes,Summer
4748,11745896,06/29/2019 08:00:00 PM,052XX S LAKE PARK AVE,BATTERY,SIMPLE,RESTAURANT,False,2019,41.80066446,-87.587441769,2019-06-29 20:00:00,6,20,Yes,Summer
4749,11902184,11/25/2019 08:25:00 AM,052XX S DREXEL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,2019,41.799195024,-87.603914707,2019-11-25 08:25:00,11,8,No,Autumn
4750,11745964,07/02/2019 12:00:00 PM,054XX S SHORE DR,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,False,2019,41.79631327,-87.580898427,2019-07-02 12:00:00,7,12,No,Summer
4751,11746879,07/03/2019 10:00:00 AM,054XX S KENWOOD AVE,THEFT,FROM BUILDING,OTHER,False,2019,41.796896873,-87.593430199,2019-07-03 10:00:00,7,10,No,Summer
4752,11745931,07/03/2019 12:01:00 AM,053XX S HYDE PARK BLVD,STALKING,SIMPLE,RESIDENCE,False,2019,41.799204348,-87.584044296,2019-07-03 00:01:00,7,0,Yes,Summer
4753,11746561,07/05/2019 03:00:00 AM,008XX E 55TH ST,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,2019,41.79496851,-87.605594546,2019-07-05 03:00:00,7,3,Yes,Summer
4754,11746451,07/05/2019 01:55:00 AM,016XX E 53RD ST,BATTERY,SIMPLE,SIDEWALK,False,2019,41.799580705,-87.586211061,2019-07-05 01:55:00,7,1,Yes,Summer
4755,11746680,07/05/2019 06:00:00 AM,056XX S ELLIS AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,2019,41.792232747,-87.601320358,2019-07-05 06:00:00,7,6,No,Summer
4756,11746241,07/04/2019 10:52:00 PM,054XX S ELLIS AVE,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,2019,41.797572754,-87.601263259,2019-07-04 22:52:00,7,22,Yes,Summer
4757,11747446,07/05/2019 01:30:00 PM,015XX E HARPER CT,THEFT,FROM BUILDING,RESTAURANT,False,2019,41.800302005,-87.58867826,2019-07-05 13:30:00,7,13,No,Summer
4758,11744876,07/03/2019 02:52:00 PM,053XX S ELLIS AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,2019,41.798857241,-87.601288982,2019-07-03 14:52:00,7,14,No,Summer
4759,11745063,06/25/2019 03:30:00 PM,053XX S UNIVERSITY AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,2019,41.798741222,-87.59816198,2019-06-25 15:30:00,6,15,No,Summer
4760,11744856,07/03/2019 11:00:00 AM,054XX S WOODLAWN AVE,THEFT,$500 AND UNDER,APARTMENT,False,2019,41.797353569,-87.596597209,2019-07-03 11:00:00,7,11,No,Summer
4761,11744880,06/24/2019 05:01:00 PM,013XX E 53RD ST,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,False,2019,41.799487229,-87.593818494,2019-06-24 17:01:00,6,17,Yes,Summer
4762,11746432,07/05/2019 01:51:00 AM,054XX S SHORE DR,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,PARK PROPERTY,False,2019,41.795978422,-87.580891342,2019-07-05 01:51:00,7,1,Yes,Summer
4763,11746059,01/27/2019 10:43:00 AM,012XX E HYDE PARK BLVD,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,2019,41.802370227,-87.59618765,2019-01-27 10:43:00,1,10,No,Winter
4764,11749098,07/06/2019 11:00:00 PM,008XX E 52ND ST,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,2019,41.800447956,-87.605455532,2019-07-06 23:00:00,7,23,Yes,Summer
4765,11747454,07/05/2019 12:58:00 PM,052XX S KENWOOD AVE,THEFT,$500 AND UNDER,RESIDENCE,False,2019,41.800510206,-87.593293277,2019-07-05 12:58:00,7,12,No,Summer
4766,11748252,07/06/2019 02:04:00 PM,014XX E 53RD ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESTAURANT,False,2019,41.79953535,-87.589794715,2019-07-06 14:04:00,7,14,No,Summer
4767,11902656,11/25/2019 09:00:00 AM,052XX S CORNELL AVE,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,2019,41.800315997,-87.585762416,2019-11-25 09:00:00,11,9,No,Autumn
4768,12142712,08/20/2020 10:00:00 PM,055XX S SHORE DR,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,2020,41.794828373,-87.580442725,2020-08-20 22:00:00,8,22,Yes,Summer
4769,11749280,07/06/2019 07:00:00 PM,054XX S HYDE PARK BLVD,THEFT,$500 AND UNDER,STREET,False,2019,41.797414808,-87.584002797,2019-07-06 19:00:00,7,19,Yes,Summer
4770,11750195,07/07/2019 06:10:00 PM,051XX S LAKE PARK AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,2019,41.802101704,-87.587747851,2019-07-07 18:10:00,7,18,Yes,Summer
4771,11750609,07/08/2019 05:45:00 AM,054XX S EAST VIEW PARK,THEFT,OVER $500,STREET,False,2019,41.797313022,-87.582283994,2019-07-08 05:45:00,7,5,No,Summer
4772,11904767,11/25/2019 02:00:00 PM,058XX S MARYLAND AVE,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,HOSPITAL BUILDING/GROUNDS,False,2019,41.788699253,-87.604954085,2019-11-25 14:00:00,11,14,No,Autumn
4773,11750205,07/07/2019 06:10:00 PM,051XX S LAKE PARK AVE,THEFT,FROM BUILDING,DEPARTMENT STORE,False,2019,41.802101704,-87.587747851,2019-07-07 18:10:00,7,18,Yes,Summer
4774,11750360,07/06/2019 10:00:00 PM,055XX S EVERETT AVE,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,2019,41.794295839,-87.582517248,2019-07-06 22:00:00,7,22,Yes,Summer
4775,11749637,07/04/2019 04:05:00 PM,051XX S HYDE PARK BLVD,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,2019,41.801442754,-87.5847444,2019-07-04 16:05:00,7,16,No,Summer
4776,11751702,07/08/2019 11:10:00 AM,051XX S UNIVERSITY AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE PORCH/HALLWAY,False,2019,41.801680763,-87.598227404,2019-07-08 11:10:00,7,11,No,Summer
4777,11752075,07/09/2019 01:55:00 PM,053XX S COTTAGE GROVE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,2019,41.797936811,-87.606301777,2019-07-09 13:55:00,7,13,No,Summer
4778,11751979,07/08/2019 09:00:00 PM,011XX E 57TH ST,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",False,2019,41.791415136,-87.599199124,2019-07-08 21:00:00,7,21,Yes,Summer
4779,11751636,07/09/2019 11:00:00 AM,054XX S SHORE DR,THEFT,$500 AND UNDER,PARK PROPERTY,False,2019,41.79576708,-87.58088648,2019-07-09 11:00:00,7,11,No,Summer
4780,11750203,06/24/2019 08:00:00 PM,014XX E 53RD ST,THEFT,$500 AND UNDER,STREET,False,2019,41.799515859,-87.591448973,2019-06-24 20:00:00,6,20,Yes,Summer
4781,11750811,07/04/2019 03:20:00 PM,051XX S HYDE PARK BLVD,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,2019,41.801442754,-87.5847444,2019-07-04 15:20:00,7,15,No,Summer
4782,11750520,07/08/2019 03:00:00 PM,013XX E 53RD ST,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,OTHER,False,2019,41.7994855,-87.593976216,2019-07-08 15:00:00,7,15,No,Summer
4783,11753055,07/10/2019 12:15:00 PM,052XX S WOODLAWN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,2019,41.800347992,-87.596661933,2019-07-10 12:15:00,7,12,No,Summer
4784,11752697,07/09/2019 06:30:00 PM,008XX E 53RD ST,BATTERY,SIMPLE,APARTMENT,False,2019,41.798628606,-87.605472453,2019-07-09 18:30:00,7,18,Yes,Summer
4785,11755579,07/12/2019 12:13:00 PM,051XX S LAKE PARK AVE,THEFT,$500 AND UNDER,OTHER,False,2019,41.802115448,-87.58775136,2019-07-12 12:13:00,7,12,No,Summer
4786,11902833,11/25/2019 12:38:00 PM,054XX S GREENWOOD AVE,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,2019,41.797277334,-87.599693327,2019-11-25 12:38:00,11,12,No,Autumn
4787,11755207,07/12/2019 01:00:00 PM,051XX S LAKE PARK AVE,THEFT,OVER $500,SMALL RETAIL STORE,False,2019,41.80208796,-87.587744343,2019-07-12 13:00:00,7,13,No,Summer
4788,11751266,07/08/2019 06:30:00 PM,057XX S KIMBARK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,2019,41.790618661,-87.594818846,2019-07-08 18:30:00,7,18,Yes,Summer
4789,11753306,07/10/2019 08:27:00 AM,014XX E 56TH ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,2019,41.793349162,-87.589704863,2019-07-10 08:27:00,7,8,No,Summer
4790,11752604,07/09/2019 01:30:00 PM,013XX E 53RD ST,CRIMINAL DAMAGE,TO PROPERTY,FACTORY/MANUFACTURING BUILDING,False,2019,41.799505359,-87.592373299,2019-07-09 13:30:00,7,13,No,Summer
4791,11752896,07/04/2019 07:30:00 PM,057XX S LAKE SHORE DR,BATTERY,SIMPLE,OTHER,False,2019,41.791160785,-87.579836586,2019-07-04 19:30:00,7,19,Yes,Summer
4792,11753563,07/10/2019 02:45:00 PM,054XX S EVERETT AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,2019,41.795906968,-87.582553452,2019-07-10 14:45:00,7,14,No,Summer
4793,11754857,07/11/2019 08:15:00 AM,015XX E 53RD ST,BATTERY,SIMPLE,SIDEWALK,False,2019,41.799546886,-87.588609986,2019-07-11 08:15:00,7,8,No,Summer
4794,11755320,07/12/2019 12:30:00 PM,011XX E 54TH ST,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,2019,41.797979113,-87.597429877,2019-07-12 12:30:00,7,12,No,Summer
4795,11755782,07/12/2019 10:42:00 PM,052XX S UNIVERSITY AVE,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,2019,41.800316651,-87.598195318,2019-07-12 22:42:00,7,22,Yes,Summer
4796,11791887,08/12/2019 01:33:00 PM,016XX E 56TH ST,THEFT,OVER $500,STREET,False,2019,41.793395687,-87.585879509,2019-08-12 13:33:00,8,13,No,Summer
4797,11903001,11/25/2019 06:00:00 PM,052XX S WOODLAWN AVE,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,2019,41.800512684,-87.596667382,2019-11-25 18:00:00,11,18,Yes,Autumn
4798,11755035,07/08/2019 10:00:00 AM,014XX E 55TH PL,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,2019,41.794798532,-87.589765121,2019-07-08 10:00:00,7,10,No,Summer
4799,11758734,07/12/2019 07:00:00 PM,008XX E 59TH ST,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,False,2019,41.787715473,-87.604312529,2019-07-12 19:00:00,7,19,Yes,Summer
4800,11755221,07/05/2019 01:00:00 PM,053XX S KIMBARK AVE,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,2019,41.798852734,-87.595010373,2019-07-05 13:00:00,7,13,No,Summer
4801,11754834,07/11/2019 03:30:00 PM,055XX S HARPER AVE,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,2019,41.79393352,-87.588407268,2019-07-11 15:30:00,7,15,No,Summer
4802,12034317,04/20/2020 12:01:00 PM,053XX S CORNELL AVE,THEFT,$500 AND UNDER,APARTMENT,False,2020,41.799030006,-87.585505972,2020-04-20 12:01:00,4,12,No,Spring
4803,11759194,07/01/2019 10:00:00 AM,016XX E 56TH ST,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,2019,41.793395687,-87.585879509,2019-07-01 10:00:00,7,10,No,Summer
4804,11762625,07/05/2019 05:00:00 PM,054XX S BLACKSTONE AVE,THEFT,$500 AND UNDER,STREET,False,2019,41.797168101,-87.590383183,2019-07-05 17:00:00,7,17,Yes,Summer
4805,11904082,11/26/2019 06:13:00 PM,058XX S MARYLAND AVE,ASSAULT,AGG PRO.EMP: HANDGUN,HOSPITAL BUILDING/GROUNDS,True,2019,41.788699253,-87.604954085,2019-11-26 18:13:00,11,18,Yes,Autumn
4806,12142760,08/21/2020 05:00:00 PM,015XX E 53RD ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,SIDEWALK,False,2020,41.799553224,-87.587894753,2020-08-21 17:00:00,8,17,Yes,Summer
4807,11760028,07/13/2019 11:30:00 PM,054XX S WOODLAWN AVE,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SIDEWALK,False,2019,41.797625303,-87.596605099,2019-07-13 23:30:00,7,23,Yes,Summer
4808,11756163,07/13/2019 12:30:00 AM,051XX S INGLESIDE AVE,THEFT,$500 AND UNDER,APARTMENT,False,2019,41.801628057,-87.602871189,2019-07-13 00:30:00,7,0,Yes,Summer
4809,12143645,08/21/2020 08:45:00 PM,054XX S DREXEL AVE,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,2020,41.795865754,-87.603842441,2020-08-21 20:45:00,8,20,Yes,Summer
4810,11810917,08/09/2019 11:30:00 PM,015XX E 53RD ST,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,OTHER,False,2019,41.799545853,-87.588874056,2019-08-09 23:30:00,8,23,Yes,Summer
4811,11806717,08/25/2019 10:39:00 PM,052XX S KENWOOD AVE,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,False,2019,41.800554348,-87.593329445,2019-08-25 22:39:00,8,22,Yes,Summer
4812,11805566,08/25/2019 12:30:00 AM,051XX S HARPER AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,2019,41.801915912,-87.589143699,2019-08-25 00:30:00,8,0,Yes,Summer
